start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
10/23/2016,21,10,10/23/2016,21,25,Oct,2016,Business,Morrisville,Cary,4.988954,Customer Visit,15,19.955816,Sunday,Evening
10/24/2016,14,57,10/24/2016,15,26,Oct,2016,Business,Cary,Durham,26.393176,Customer Visit,29,54.60657103,Monday,Afternoon
10/24/2016,15,33,10/24/2016,16,13,Oct,2016,Business,Durham,Morrisville,24.783836,Customer Visit,40,37.175754,Monday,Afternoon
10/24/2016,16,34,10/24/2016,16,41,Oct,2016,Business,Morrisville,Cary,3.540548,Customer Visit,7,30.34755429,Monday,Afternoon
10/25/2016,13,27,10/25/2016,14,8,Oct,2016,Business,Cary,Apex,18.024608,Customer Visit,41,26.37747512,Tuesday,Afternoon
10/25/2016,15,4,10/25/2016,15,11,Oct,2016,Business,Apex,Eagle Rock,3.540548,Customer Visit,7,30.34755429,Tuesday,Afternoon
10/25/2016,15,16,10/25/2016,15,33,Oct,2016,Business,Eagle Rock,Cary,5.793624,Customer Visit,17,20.44808471,Tuesday,Afternoon
10/25/2016,20,0,10/25/2016,20,11,Oct,2016,Business,Whitebridge,Savon Height,5.793624,Meal/Entertain,11,31.60158545,Tuesday,Evening
10/25/2016,20,54,10/25/2016,21,3,Oct,2016,Business,Savon Height,Parkway,7.885766,Meal/Entertain,9,52.57177333,Tuesday,Evening
10/25/2016,22,24,10/25/2016,22,45,Oct,2016,Business,Parkway,Whitebridge,14.001258,Errand/Supplies,21,40.00359429,Tuesday,Evening
10/26/2016,19,25,10/26/2016,19,31,Oct,2016,Business,Whitebridge,Parkway,3.379614,Meeting,6,33.79614,Wednesday,Evening
10/26/2016,20,53,10/26/2016,21,3,Oct,2016,Business,Parkway,Whitebridge,3.379614,Meeting,10,20.277684,Wednesday,Evening
10/27/2016,18,51,10/27/2016,19,16,Oct,2016,Business,Cary,Morrisville,13.518456,Meeting,25,32.4442944,Thursday,Afternoon
10/27/2016,19,20,10/27/2016,19,35,Oct,2016,Business,Morrisville,Morrisville,9.495106,Meeting,15,37.980424,Thursday,Evening
10/27/2016,19,52,10/27/2016,20,21,Oct,2016,Business,Huntington Woods,Huntington Woods,19.473014,Meeting,29,40.28899448,Thursday,Evening
10/27/2016,20,47,10/27/2016,20,54,Oct,2016,Business,Huntington Woods,Weston,6.276426,Meeting,7,53.79793714,Thursday,Evening
10/27/2016,21,26,10/27/2016,21,48,Oct,2016,Business,Morrisville,Cary,9.977908,Meeting,22,27.21247636,Thursday,Evening
10/28/2016,11,34,10/28/2016,11,52,Oct,2016,Business,Cary,Durham,16.737136,Meeting,18,55.79045333,Friday,Morning
10/28/2016,13,6,10/28/2016,13,36,Oct,2016,Business,Durham,Cary,15.932466,Meeting,30,31.864932,Friday,Afternoon
10/28/2016,15,53,10/28/2016,17,59,Oct,2016,Business,Cary,Winston Salem,172.19938,Meeting,126,81.99970476,Friday,Afternoon
10/28/2016,18,13,10/28/2016,20,7,Oct,2016,Business,Winston Salem,Asheville,215.007824,Meeting,114,113.1620126,Friday,Afternoon
10/28/2016,20,13,10/28/2016,22,0,Oct,2016,Business,Asheville,Topton,147.737412,Meeting,107,82.8434086,Friday,Evening
10/29/2016,15,22,10/29/2016,17,5,Oct,2016,Business,Topton,Hayesville,65.500138,Meeting,103,38.15542019,Saturday,Afternoon
10/29/2016,17,13,10/29/2016,19,19,Oct,2016,Business,Hayesville,Topton,121.827038,Meeting,126,58.01287524,Saturday,Afternoon
10/30/2016,7,49,10/30/2016,8,30,Oct,2016,Business,Topton,Bryson City,47.958332,Meeting,41,70.18292488,Sunday,Morning
10/30/2016,9,7,10/30/2016,10,9,Oct,2016,Business,Bryson City,Bryson City,26.232242,Meeting,62,25.38604065,Sunday,Morning
10/30/2016,10,11,10/30/2016,10,38,Oct,2016,Business,Bryson City,Bryson City,10.46071,Meeting,27,23.24602222,Sunday,Morning
10/30/2016,10,51,10/30/2016,11,21,Oct,2016,Business,Bryson City,Bryson City,10.138842,Meeting,30,20.277684,Sunday,Morning
10/30/2016,12,24,10/30/2016,12,35,Oct,2016,Business,Bryson City,Almond,10.621644,Meeting,11,57.93624,Sunday,Morning
10/30/2016,12,58,10/30/2016,13,18,Oct,2016,Business,Almond,Bryson City,24.461968,Meeting,20,73.385904,Sunday,Morning
10/30/2016,13,24,10/30/2016,14,37,Oct,2016,Business,Bryson City,Asheville,110.078856,Meeting,73,90.47577205,Sunday,Afternoon
10/30/2016,15,22,10/30/2016,18,23,Oct,2016,Business,Asheville,Mebane,315.269706,Meeting,181,104.5092948,Sunday,Afternoon
10/30/2016,18,26,10/30/2016,19,39,Oct,2016,Business,Mebane,Cary,72.742168,Meeting,73,59.78808329,Sunday,Afternoon
10/31/2016,18,11,10/31/2016,18,20,Oct,2016,Business,Cary,Morrisville,5.149888,Meeting,9,34.33258667,Monday,Afternoon
10/31/2016,18,47,10/31/2016,19,16,Oct,2016,Business,Morrisville,Raleigh,16.576202,Meeting,29,34.29559034,Monday,Afternoon
10/31/2016,20,18,10/31/2016,20,44,Oct,2016,Business,Raleigh,Cary,21.082354,Meeting,26,48.65158615,Monday,Evening
10/31/2016,21,45,10/31/2016,22,10,Oct,2016,Business,Savon Height,Whitebridge,15.449664,Errand/Supplies,25,37.0791936,Monday,Evening
11/1/2016,11,50,11/1/2016,12,27,Nov,2016,Business,Cary,Durham,26.55411,Errand/Supplies,37,43.06071892,Tuesday,Morning
11/1/2016,16,29,11/1/2016,17,2,Nov,2016,Business,Durham,Cary,20.599552,Errand/Supplies,33,37.45373091,Tuesday,Afternoon
11/1/2016,17,35,11/1/2016,17,42,Nov,2016,Business,Whitebridge,Whitebridge,1.931208,Errand/Supplies,7,16.55321143,Tuesday,Afternoon
11/1/2016,19,14,11/1/2016,19,20,Nov,2016,Business,Whitebridge,Whitebridge,1.60934,Errand/Supplies,6,16.0934,Tuesday,Evening
11/1/2016,19,59,11/1/2016,20,12,Nov,2016,Business,Whitebridge,Whitebridge,6.598294,Errand/Supplies,13,30.45366462,Tuesday,Evening
11/1/2016,20,41,11/1/2016,20,55,Nov,2016,Business,Whitebridge,Whitebridge,6.759228,Meal/Entertain,14,28.96812,Tuesday,Evening
11/2/2016,15,10,11/2/2016,15,18,Nov,2016,Business,Whitebridge,Westpark Place,2.253076,Meal/Entertain,8,16.89807,Wednesday,Afternoon
11/2/2016,15,45,11/2/2016,15,52,Nov,2016,Business,Westpark Place,Whitebridge,2.896812,Meal/Entertain,7,24.82981714,Wednesday,Afternoon
11/2/2016,16,46,11/2/2016,17,11,Nov,2016,Business,Cary,Morrisville,13.67939,Meeting,25,32.830536,Wednesday,Afternoon
11/2/2016,17,34,11/2/2016,17,49,Nov,2016,Business,Morrisville,Morrisville,8.0467,Meeting,15,32.1868,Wednesday,Afternoon
11/2/2016,17,53,11/2/2016,18,0,Nov,2016,Business,Morrisville,Cary,6.115492,Meeting,7,52.41850286,Wednesday,Afternoon
11/3/2016,11,28,11/3/2016,11,34,Nov,2016,Business,Whitebridge,Hazelwood,4.02335,Meeting,6,40.2335,Thursday,Morning
11/3/2016,12,43,11/3/2016,12,49,Nov,2016,Business,Hazelwood,Whitebridge,3.862416,Meeting,6,38.62416,Thursday,Morning
11/3/2016,13,42,11/3/2016,13,47,Nov,2016,Business,Whitebridge,Westpark Place,2.253076,Meeting,5,27.036912,Thursday,Afternoon
11/3/2016,14,13,11/3/2016,14,26,Nov,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,13,13.36990154,Thursday,Afternoon
11/3/2016,18,51,11/3/2016,19,8,Nov,2016,Business,Cary,Morrisville,4.988954,Meal/Entertain,17,17.60807294,Thursday,Afternoon
11/3/2016,22,46,11/3/2016,22,58,Nov,2016,Business,Morrisville,Cary,4.988954,Customer Visit,12,24.94477,Thursday,Evening
11/4/2016,10,2,11/4/2016,10,18,Nov,2016,Business,Cary,Morrisville,12.713786,Temporary Site,16,47.6766975,Friday,Morning
11/4/2016,18,14,11/4/2016,18,21,Nov,2016,Business,San Jose,Santa Clara,6.115492,Temporary Site,7,52.41850286,Friday,Afternoon
11/4/2016,21,4,11/4/2016,21,20,Nov,2016,Business,Agnew,Cory,6.920162,Temporary Site,16,25.9506075,Friday,Evening
11/4/2016,22,12,11/4/2016,22,25,Nov,2016,Business,Cory,Agnew,6.276426,Temporary Site,13,28.96812,Friday,Evening
11/5/2016,8,34,11/5/2016,8,43,Nov,2016,Business,Agnew,Renaissance,3.540548,Temporary Site,9,23.60365333,Saturday,Morning
11/5/2016,17,29,11/5/2016,17,40,Nov,2016,Business,Renaissance,Agnew,4.506152,Temporary Site,11,24.57901091,Saturday,Afternoon
11/5/2016,19,20,11/5/2016,19,28,Nov,2016,Business,Agnew,Agnew,3.540548,Temporary Site,8,26.55411,Saturday,Evening
11/6/2016,10,50,11/6/2016,11,4,Nov,2016,Business,Agnew,Renaissance,3.862416,Temporary Site,14,16.55321143,Sunday,Morning
11/6/2016,16,5,11/6/2016,16,22,Nov,2016,Business,Renaissance,Agnew,4.506152,Meeting,17,15.90406588,Sunday,Afternoon
11/6/2016,16,27,11/6/2016,17,28,Nov,2016,Business,Santa Clara,Berkeley,70.650026,Customer Visit,61,69.49182885,Sunday,Afternoon
11/6/2016,19,4,11/6/2016,19,12,Nov,2016,Business,Downtown,West Berkeley,2.896812,Customer Visit,8,21.72609,Sunday,Evening
11/6/2016,20,6,11/6/2016,20,21,Nov,2016,Business,West Berkeley,Central,5.310822,Customer Visit,15,21.243288,Sunday,Evening
11/7/2016,12,28,11/7/2016,12,57,Nov,2016,Business,Berkeley,San Francisco,18.990212,Between Offices,29,39.29009379,Monday,Morning
11/7/2016,19,17,11/7/2016,19,57,Nov,2016,Business,San Francisco,Berkeley,21.243288,Between Offices,40,31.864932,Monday,Evening
11/8/2016,10,29,11/8/2016,10,57,Nov,2016,Business,Berkeley,San Francisco,19.633948,Between Offices,28,42.07274571,Tuesday,Morning
11/8/2016,12,16,11/8/2016,12,49,Nov,2016,Business,San Francisco,Berkeley,18.185542,Meeting,33,33.06462182,Tuesday,Morning
11/8/2016,13,41,11/8/2016,14,1,Nov,2016,Business,Berkeley,Emeryville,5.793624,Meeting,20,17.380872,Tuesday,Afternoon
11/8/2016,16,21,11/8/2016,16,34,Nov,2016,Business,Emeryville,Berkeley,4.82802,Meeting,13,22.28316923,Tuesday,Afternoon
11/9/2016,13,8,11/9/2016,13,41,Nov,2016,Business,Berkeley,San Francisco,18.346476,Meeting,33,33.35722909,Wednesday,Afternoon
11/9/2016,15,58,11/9/2016,16,4,Nov,2016,Business,NOMA,Downtown,1.448406,Meeting,6,14.48406,Wednesday,Afternoon
11/9/2016,17,31,11/9/2016,18,3,Nov,2016,Business,Downtown,Sunnyside,9.977908,Meeting,32,18.7085775,Wednesday,Afternoon
11/9/2016,18,9,11/9/2016,18,14,Nov,2016,Business,Sunnyside,Ingleside,1.126538,Meeting,5,13.518456,Wednesday,Afternoon
11/9/2016,18,21,11/9/2016,18,35,Nov,2016,Business,Ingleside,Potrero Flats,8.85137,Meeting,14,37.93444286,Wednesday,Afternoon
11/9/2016,18,40,11/9/2016,19,17,Nov,2016,Business,San Francisco,Oakland,20.438618,Customer Visit,37,33.14370486,Wednesday,Afternoon
11/9/2016,20,52,11/9/2016,21,2,Nov,2016,Business,Oakland,Berkeley,4.184284,Customer Visit,10,25.105704,Wednesday,Evening
11/9/2016,21,56,11/9/2016,22,2,Nov,2016,Business,Central,Central,1.770274,Customer Visit,6,17.70274,Wednesday,Evening
11/10/2016,9,46,11/10/2016,10,15,Nov,2016,Business,Berkeley,San Francisco,20.277684,Temporary Site,29,41.95382897,Thursday,Morning
11/10/2016,10,20,11/10/2016,10,31,Nov,2016,Business,Tenderloin,SOMISSPO,1.931208,Temporary Site,11,10.53386182,Thursday,Morning
11/10/2016,14,57,11/10/2016,15,7,Nov,2016,Business,SOMISSPO,Tenderloin,1.770274,Temporary Site,10,10.621644,Thursday,Afternoon
11/10/2016,15,17,11/10/2016,15,22,Nov,2016,Business,San Francisco,Oakland,15.932466,Temporary Site,5,191.189592,Thursday,Afternoon
11/10/2016,15,30,11/10/2016,15,53,Nov,2016,Business,Oakland,Berkeley,9.65604,Meeting,23,25.18966957,Thursday,Afternoon
11/10/2016,19,18,11/10/2016,19,21,Nov,2016,Business,West Berkeley,Central,1.287472,Meeting,3,25.74944,Thursday,Evening
11/11/2016,9,35,11/11/2016,10,23,Nov,2016,Business,Berkeley,Menlo Park,73.868706,Customer Visit,48,92.3358825,Friday,Morning
11/11/2016,12,58,11/11/2016,13,13,Nov,2016,Business,Menlo Park,Palo Alto,6.43736,Customer Visit,15,25.74944,Friday,Morning
11/11/2016,14,20,11/11/2016,14,32,Nov,2016,Business,Palo Alto,Menlo Park,4.02335,Customer Visit,12,20.11675,Friday,Afternoon
11/11/2016,14,39,11/11/2016,15,46,Nov,2016,Business,Menlo Park,Berkeley,58.901844,Customer Visit,67,52.74792,Friday,Afternoon
11/11/2016,18,30,11/11/2016,18,43,Nov,2016,Business,Central,College Avenue,4.667086,Customer Visit,13,21.54039692,Friday,Afternoon
11/11/2016,21,8,11/11/2016,21,18,Nov,2016,Business,College Avenue,Central,4.184284,Customer Visit,10,25.105704,Friday,Evening
11/12/2016,10,32,11/12/2016,10,52,Nov,2016,Business,Central,South,3.701482,Customer Visit,20,11.104446,Saturday,Morning
11/12/2016,10,55,11/12/2016,11,25,Nov,2016,Business,South,Downtown,10.299776,Customer Visit,30,20.599552,Saturday,Morning
11/12/2016,13,7,11/12/2016,13,15,Nov,2016,Business,Downtown,Central,2.253076,Customer Visit,8,16.89807,Saturday,Afternoon
11/12/2016,13,46,11/12/2016,13,50,Nov,2016,Business,Central,West Berkeley,0.965604,Customer Visit,4,14.48406,Saturday,Afternoon
11/12/2016,14,22,11/12/2016,14,53,Nov,2016,Business,West Berkeley,South,9.495106,Meeting,31,18.37762452,Saturday,Afternoon
11/12/2016,15,14,11/12/2016,15,21,Nov,2016,Business,South,Southwest Berkeley,1.287472,Meeting,7,11.03547429,Saturday,Afternoon
11/12/2016,15,25,11/12/2016,15,36,Nov,2016,Business,Berkeley,Emeryville,2.092142,Meeting,11,11.41168364,Saturday,Afternoon
11/12/2016,15,40,11/12/2016,15,59,Nov,2016,Business,Emeryville,Berkeley,5.954558,Errand/Supplies,19,18.80386737,Saturday,Afternoon
11/13/2016,8,54,11/13/2016,9,2,Nov,2016,Business,Central,Central,3.701482,Errand/Supplies,8,27.761115,Sunday,Morning
11/13/2016,9,27,11/13/2016,9,53,Nov,2016,Business,Central,Central,4.184284,Errand/Supplies,26,9.65604,Sunday,Morning
11/13/2016,10,31,11/13/2016,10,37,Nov,2016,Business,Central,Southside,3.057746,Errand/Supplies,6,30.57746,Sunday,Morning
11/13/2016,11,4,11/13/2016,11,16,Nov,2016,Business,Southside,West Berkeley,3.379614,Errand/Supplies,12,16.89807,Sunday,Morning
11/13/2016,12,22,11/13/2016,12,51,Nov,2016,Business,West Berkeley,Southside,6.43736,Meeting,29,13.31867586,Sunday,Morning
11/13/2016,13,5,11/13/2016,13,11,Nov,2016,Business,Southside,South Berkeley,1.448406,Meeting,6,14.48406,Sunday,Afternoon
11/13/2016,13,14,11/13/2016,13,18,Nov,2016,Business,South Berkeley,Southside,1.448406,Meeting,4,21.72609,Sunday,Afternoon
11/13/2016,14,35,11/13/2016,14,46,Nov,2016,Business,Southside,Central,3.862416,Meeting,11,21.06772364,Sunday,Afternoon
11/13/2016,15,14,11/13/2016,15,24,Nov,2016,Business,Central,Southside,3.057746,Meeting,10,18.346476,Sunday,Afternoon
11/13/2016,15,47,11/13/2016,15,59,Nov,2016,Business,Southside,Central,3.057746,Meeting,12,15.28873,Sunday,Afternoon
11/14/2016,11,24,11/14/2016,12,13,Nov,2016,Business,Berkeley,Mountain View,71.776564,Customer Visit,49,87.8896702,Monday,Morning
11/14/2016,13,40,11/14/2016,14,33,Nov,2016,Business,Mountain View,Berkeley,70.167224,Customer Visit,53,79.43459321,Monday,Afternoon
11/14/2016,15,27,11/14/2016,15,36,Nov,2016,Business,Berkeley,Emeryville,4.02335,Customer Visit,9,26.82233333,Monday,Afternoon
11/14/2016,20,19,11/14/2016,20,30,Nov,2016,Business,Emeryville,Berkeley,5.954558,Errand/Supplies,11,32.47940727,Monday,Evening
11/15/2016,13,59,11/15/2016,14,6,Nov,2016,Business,Berkeley,Oakland,8.207634,Errand/Supplies,7,70.35114857,Tuesday,Afternoon
11/15/2016,14,9,11/15/2016,14,26,Nov,2016,Business,Oakland,San Francisco,15.610598,Temporary Site,17,55.09622824,Tuesday,Afternoon
11/15/2016,20,44,11/15/2016,21,0,Nov,2016,Business,San Francisco,Berkeley,18.990212,Temporary Site,16,71.213295,Tuesday,Evening
11/16/2016,20,21,11/16/2016,20,27,Nov,2016,Business,Berkeley,El Cerrito,3.701482,Temporary Site,6,37.01482,Wednesday,Evening
11/16/2016,22,52,11/16/2016,23,2,Nov,2016,Business,El Cerrito,Berkeley,4.988954,Meal/Entertain,10,29.933724,Wednesday,Evening
11/17/2016,10,13,11/17/2016,10,44,Nov,2016,Business,Berkeley,Oakland,26.232242,Customer Visit,31,50.77208129,Thursday,Morning
11/18/2016,20,9,11/18/2016,20,19,Nov,2016,Business,Cary,Morrisville,4.988954,Meal/Entertain,10,29.933724,Friday,Evening
11/18/2016,21,23,11/18/2016,21,34,Nov,2016,Business,Morrisville,Cary,8.368568,Meal/Entertain,11,45.64673455,Friday,Evening
11/18/2016,21,56,11/18/2016,22,21,Nov,2016,Business,Krendle Woods,Whitebridge,9.816974,Meeting,25,23.5607376,Friday,Evening
11/19/2016,13,51,11/19/2016,14,10,Nov,2016,Business,Cary,Durham,16.576202,Meeting,19,52.34590105,Saturday,Afternoon
11/19/2016,14,30,11/19/2016,14,51,Nov,2016,Business,Durham,Cary,16.89807,Meeting,21,48.2802,Saturday,Afternoon
11/19/2016,16,1,11/19/2016,16,6,Nov,2016,Business,Cary,Cary,2.41401,Meeting,5,28.96812,Saturday,Afternoon
11/19/2016,16,27,11/19/2016,16,41,Nov,2016,Business,Cary,Cary,2.896812,Meeting,14,12.41490857,Saturday,Afternoon
11/19/2016,17,41,11/19/2016,17,54,Nov,2016,Business,Cary,Apex,8.690436,Errand/Supplies,13,40.10970462,Saturday,Afternoon
11/19/2016,21,14,11/19/2016,21,35,Nov,2016,Business,Apex,Cary,8.690436,Customer Visit,21,24.82981714,Saturday,Evening
11/20/2016,10,27,11/20/2016,11,32,Nov,2016,Business,Cary,Cary,63.086128,Between Offices,65,58.23334892,Sunday,Morning
11/20/2016,11,58,11/20/2016,12,28,Nov,2016,Business,Cary,Cary,10.299776,Customer Visit,30,20.599552,Sunday,Morning
11/20/2016,14,58,11/20/2016,15,7,Nov,2016,Business,Cary,Cary,4.345218,Meeting,9,28.96812,Sunday,Afternoon
11/20/2016,17,45,11/20/2016,18,37,Nov,2016,Business,Cary,Cary,29.77279,Errand/Supplies,52,34.35321923,Sunday,Afternoon
11/21/2016,13,37,11/21/2016,13,49,Nov,2016,Business,Cary,Cary,4.02335,Meal/Entertain,12,20.11675,Monday,Afternoon
11/21/2016,14,34,11/21/2016,14,44,Nov,2016,Business,Cary,Cary,3.379614,Meal/Entertain,10,20.277684,Monday,Afternoon
11/21/2016,17,50,11/21/2016,18,4,Nov,2016,Business,Cary,Unknown Location,10.782578,Errand/Supplies,14,46.21104857,Monday,Afternoon
11/21/2016,18,18,11/21/2016,18,27,Nov,2016,Business,Unknown Location,Morrisville,5.63269,Meal/Entertain,9,37.55126667,Monday,Afternoon
11/21/2016,18,43,11/21/2016,18,51,Nov,2016,Business,Morrisville,Cary,5.471756,Errand/Supplies,8,41.03817,Monday,Afternoon
11/22/2016,15,12,11/22/2016,15,27,Nov,2016,Business,Cary,Cary,8.85137,Meeting,15,35.40548,Tuesday,Afternoon
11/22/2016,15,31,11/22/2016,15,44,Nov,2016,Business,Cary,Cary,6.598294,Meeting,13,30.45366462,Tuesday,Afternoon
11/22/2016,15,51,11/22/2016,16,43,Nov,2016,Business,Cary,Cary,20.438618,Customer Visit,52,23.58302077,Tuesday,Afternoon
11/22/2016,18,18,11/22/2016,18,28,Nov,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,10,28.96812,Tuesday,Afternoon
11/22/2016,21,2,11/22/2016,21,14,Nov,2016,Business,Morrisville,Cary,5.63269,Customer Visit,12,28.16345,Tuesday,Evening
11/23/2016,15,34,11/23/2016,15,50,Nov,2016,Business,Cary,Cary,9.495106,Meal/Entertain,16,35.6066475,Wednesday,Afternoon
11/23/2016,16,18,11/23/2016,16,29,Nov,2016,Business,Cary,Cary,3.057746,Meal/Entertain,11,16.67861455,Wednesday,Afternoon
11/23/2016,16,49,11/23/2016,17,0,Nov,2016,Business,Cary,Cary,5.310822,Meal/Entertain,11,28.96812,Wednesday,Afternoon
11/23/2016,18,37,11/23/2016,18,47,Nov,2016,Business,Cary,Cary,2.092142,Meal/Entertain,10,12.552852,Wednesday,Afternoon
11/25/2016,11,47,11/25/2016,12,4,Nov,2016,Business,Cary,Durham,16.576202,Meeting,17,58.50424235,Friday,Morning
11/25/2016,13,13,11/25/2016,13,31,Nov,2016,Business,Durham,Cary,17.863674,Meeting,18,59.54558,Friday,Afternoon
11/26/2016,15,54,11/26/2016,15,59,Nov,2016,Business,Cary,Cary,2.253076,Meeting,5,27.036912,Saturday,Afternoon
11/26/2016,17,0,11/26/2016,17,12,Nov,2016,Business,Cary,Apex,8.207634,Meeting,12,41.03817,Saturday,Afternoon
11/26/2016,17,36,11/26/2016,17,56,Nov,2016,Business,Apex,Holly Springs,14.48406,Meeting,20,43.45218,Saturday,Afternoon
11/26/2016,18,29,11/26/2016,19,4,Nov,2016,Business,Holly Springs,Cary,21.404222,Between Offices,35,36.692952,Saturday,Afternoon
11/26/2016,19,47,11/26/2016,19,54,Nov,2016,Business,Cary,Cary,4.02335,Errand/Supplies,7,34.48585714,Saturday,Evening
11/27/2016,15,59,11/27/2016,16,6,Nov,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,7,45.52133143,Sunday,Afternoon
11/27/2016,18,55,11/27/2016,19,9,Nov,2016,Business,Morrisville,Cary,4.667086,Meal/Entertain,14,20.00179714,Sunday,Afternoon
11/30/2016,11,3,11/30/2016,11,34,Nov,2016,Business,Cary,Raleigh,13.67939,Customer Visit,31,26.47623871,Wednesday,Morning
11/30/2016,11,53,11/30/2016,12,35,Nov,2016,Business,Raleigh,Morrisville,10.782578,Temporary Site,42,15.40368286,Wednesday,Morning
11/30/2016,12,43,11/30/2016,12,53,Nov,2016,Business,Morrisville,Cary,4.988954,Temporary Site,10,29.933724,Wednesday,Morning
12/1/2016,7,44,12/1/2016,7,59,Dec,2016,Business,Cary,Cary,8.85137,Meeting,15,35.40548,Thursday,Morning
12/1/2016,8,37,12/1/2016,8,53,Dec,2016,Business,Cary,Cary,8.85137,Errand/Supplies,16,33.1926375,Thursday,Morning
12/1/2016,18,0,12/1/2016,18,12,Dec,2016,Business,Cary,Morrisville,4.667086,Meal/Entertain,12,23.33543,Thursday,Afternoon
12/1/2016,20,36,12/1/2016,20,46,Dec,2016,Business,Morrisville,Cary,4.667086,Customer Visit,10,28.002516,Thursday,Evening
12/2/2016,12,12,12/2/2016,12,23,Dec,2016,Business,Cary,Apex,8.207634,Meal/Entertain,11,44.76891273,Friday,Morning
12/2/2016,13,7,12/2/2016,13,22,Dec,2016,Business,Apex,Cary,8.529502,Customer Visit,15,34.118008,Friday,Afternoon
12/2/2016,20,41,12/2/2016,20,48,Dec,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,7,45.52133143,Friday,Evening
12/2/2016,22,59,12/2/2016,23,7,Dec,2016,Business,Morrisville,Cary,4.82802,Customer Visit,8,36.21015,Friday,Evening
12/3/2016,18,35,12/3/2016,18,56,Dec,2016,Business,Cary,Wake Co.,10.621644,Errand/Supplies,21,30.34755429,Saturday,Afternoon
12/3/2016,19,8,12/3/2016,19,15,Dec,2016,Business,Wake Co.,Morrisville,2.896812,Errand/Supplies,7,24.82981714,Saturday,Evening
12/3/2016,20,31,12/3/2016,20,41,Dec,2016,Business,Morrisville,Cary,4.82802,Customer Visit,10,28.96812,Saturday,Evening
12/4/2016,18,56,12/4/2016,19,3,Dec,2016,Business,Cary,Morrisville,4.667086,Meal/Entertain,7,40.00359429,Sunday,Afternoon
12/4/2016,20,23,12/4/2016,20,34,Dec,2016,Business,Morrisville,Cary,5.471756,Customer Visit,11,29.84594182,Sunday,Evening
12/5/2016,18,4,12/5/2016,18,17,Dec,2016,Business,Cary,Cary,6.598294,Customer Visit,13,30.45366462,Monday,Afternoon
12/5/2016,19,22,12/5/2016,19,37,Dec,2016,Business,Cary,Cary,6.115492,Meal/Entertain,15,24.461968,Monday,Evening
12/7/2016,12,3,12/7/2016,12,32,Dec,2016,Business,Cary,Cary,10.621644,Meeting,29,21.97581517,Wednesday,Morning
12/7/2016,12,35,12/7/2016,12,46,Dec,2016,Business,Cary,Cary,6.43736,Meeting,11,35.11287273,Wednesday,Morning
12/7/2016,19,53,12/7/2016,20,13,Dec,2016,Business,Cary,Cary,11.26538,Customer Visit,20,33.79614,Wednesday,Evening
12/7/2016,21,13,12/7/2016,21,50,Dec,2016,Business,Cary,Cary,11.104446,Meal/Entertain,37,18.00720973,Wednesday,Evening
12/8/2016,14,19,12/8/2016,14,32,Dec,2016,Business,Cary,Cary,5.471756,Errand/Supplies,13,25.25425846,Thursday,Afternoon
12/8/2016,14,53,12/8/2016,15,2,Dec,2016,Business,Cary,Cary,5.471756,Errand/Supplies,9,36.47837333,Thursday,Afternoon
12/8/2016,19,22,12/8/2016,19,27,Dec,2016,Business,Cary,Cary,3.21868,Meeting,5,38.62416,Thursday,Evening
12/8/2016,21,26,12/8/2016,21,31,Dec,2016,Business,Cary,Cary,3.21868,Errand/Supplies,5,38.62416,Thursday,Evening
12/9/2016,12,9,12/9/2016,12,24,Dec,2016,Business,Cary,Apex,8.207634,Errand/Supplies,15,32.830536,Friday,Morning
12/9/2016,13,15,12/9/2016,13,43,Dec,2016,Business,Apex,Cary,14.162192,Temporary Site,28,30.34755429,Friday,Afternoon
12/9/2016,20,11,12/9/2016,20,34,Dec,2016,Business,Cary,Cary,9.012304,Meeting,23,23.51035826,Friday,Evening
12/9/2016,22,3,12/9/2016,22,57,Dec,2016,Business,Cary,Cary,30.416526,Customer Visit,54,33.79614,Friday,Evening
12/10/2016,12,43,12/10/2016,13,16,Dec,2016,Business,Cary,Fuquay-Varina,25.105704,Meeting,33,45.64673455,Saturday,Morning
12/10/2016,14,42,12/10/2016,15,18,Dec,2016,Business,Fuquay-Varina,Cary,25.105704,Errand/Supplies,36,41.84284,Saturday,Afternoon
12/10/2016,18,17,12/10/2016,18,27,Dec,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,10,28.96812,Saturday,Afternoon
12/10/2016,22,9,12/10/2016,22,21,Dec,2016,Business,Morrisville,Cary,4.988954,Customer Visit,12,24.94477,Saturday,Evening
12/11/2016,16,6,12/11/2016,16,16,Dec,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,10,28.96812,Sunday,Afternoon
12/11/2016,19,5,12/11/2016,19,15,Dec,2016,Business,Morrisville,Cary,7.724832,Errand/Supplies,10,46.348992,Sunday,Evening
12/11/2016,21,48,12/11/2016,21,56,Dec,2016,Business,Cary,Cary,3.379614,Errand/Supplies,8,25.347105,Sunday,Evening
12/12/2016,13,22,12/12/2016,13,32,Dec,2016,Business,Cary,Cary,4.988954,Errand/Supplies,10,29.933724,Monday,Afternoon
